episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
101, 2485.1097902953625, 1, 3.729060986001059, 31, 47150,                                             47150, 16.239459991455078, 330.7326354980469
102, 1547.0549048185349, 1, 50.01194042899988, 395, 47545,                                             47545, 17.923931121826172, 331.5914611816406
103, 593.6146993637085, 1, 41.30198469700008, 306, 47851,                                             47851, 17.768430709838867, 329.382568359375
104, 1786.447396993637, 1, 32.2263896860004, 227, 48078,                                             48078, 18.762704849243164, 332.8321228027344
105, 2033.5299085378647, 1, 28.509939042000042, 230, 48308,                                             48308, 17.09882354736328, 330.9381103515625
106, 1948.6508249640465, 1, 30.04724584900032, 222, 48530,                                             48530, 18.8190975189209, 328.4801940917969
107, -4320.737408876419, 3, 46.31000056600169, 382, 48912,                                             48912, 17.66490936279297, 328.2789306640625
108, 2351.788995206356, 1, 14.580859330000749, 120, 49032,                                             49032, 16.609615325927734, 328.2116394042969
109, 1907.5187447071075, 1, 40.254733259000204, 274, 49306,                                             49306, 17.372671127319336, 329.0089111328125
110, -2285.3977025151253, 3, 13.356899829999747, 76, 49382,                                             49382, 19.60822105407715, 329.3078918457031
111, 2271.514413714409, 1, 21.60235884499889, 112, 49494,                                             49494, 16.37813949584961, 328.90496826171875
112, -2847.0392357110977, 3, 31.33746541599976, 202, 49696,                                             49696, 17.479036331176758, 328.7860412597656
113, 2016.1537076830864, 1, 21.72950526400018, 161, 49857,                                             49857, 18.201095581054688, 328.1902160644531
114, 1370.2360663712025, 1, 70.88776176700048, 462, 50319,                                             50319, 17.39406394958496, 328.29034423828125
115, 2174.912112593651, 1, 33.28263638399949, 201, 50520,                                             50520, 18.134096145629883, 325.2333679199219
116, -2830.795716881752, 3, 41.09569472899966, 263, 50783,                                             50783, 17.406461715698242, 327.1612243652344
117, 2215.1882970035076, 1, 23.64399678299924, 156, 50939,                                             50939, 18.585527420043945, 326.1783752441406
118, 1970.0346679091454, 1, 39.479798931000914, 256, 51195,                                             51195, 17.26987075805664, 328.60382080078125
119, 1054.3229908943176, 1, 64.33209608400102, 423, 51618,                                             51618, 18.057373046875, 325.860107421875
120, 1441.0865569114685, 1, 66.55188485100007, 453, 52071,                                             52071, 17.452253341674805, 324.45526123046875
121, 2198.035628080368, 1, 20.278415286999007, 147, 52218,                                             52218, 16.87383270263672, 322.6078796386719
122, 2012.1652351021767, 1, 38.59907498099892, 300, 52518,                                             52518, 17.299625396728516, 322.9302978515625
123, 1730.2043203115463, 1, 42.179324576, 329, 52847,                                             52847, 17.838497161865234, 323.51690673828125
124, -2606.089416861534, 3, 26.203455352000674, 172, 53019,                                             53019, 18.593446731567383, 320.8915100097656
125, 2452.517382979393, 1, 6.094910536001407, 35, 53054,                                             53054, 19.022878646850586, 323.1956481933594
126, 1865.7338754534721, 1, 22.01888458099893, 162, 53216,                                             53216, 18.5476131439209, 323.90704345703125
127, -784.4500772953033, 5, 4.553881593999904, 30, 53246,                                             53246, 17.859556198120117, 316.87237548828125
128, 1685.4227046370506, 1, 37.738837700999284, 316, 53562,                                             53562, 17.210142135620117, 320.9725036621094
129, -3614.7533740997314, 3, 18.367707691999385, 158, 53720,                                             53720, 17.901430130004883, 320.61456298828125
130, 2241.0721989274025, 1, 17.386218112998904, 151, 53871,                                             53871, 18.61505889892578, 318.37493896484375
131, -15236.424317002296, 3, 246.28179344399905, 2282, 56153,                                             56153, 18.141813278198242, 321.4702453613281
132, 1562.7921513319016, 1, 36.630627135000395, 324, 56477,                                             56477, 18.435022354125977, 320.204345703125
133, 608.9531362056732, 1, 67.50274075200105, 591, 57068,                                             57068, 18.137113571166992, 319.2138977050781
134, 615.3026386499405, 1, 73.2529098749983, 614, 57682,                                             57682, 18.006258010864258, 317.3437194824219
135, -3442.7450329065323, 3, 46.45264145100009, 380, 58062,                                             58062, 18.341896057128906, 317.8514404296875
136, 1557.0883551836014, 1, 39.70132266800101, 323, 58385,                                             58385, 18.57602882385254, 316.3470764160156
137, -2914.1258912086487, 3, 37.78265326699875, 317, 58702,                                             58702, 18.72555160522461, 314.40234375
138, 2137.5907002687454, 1, 17.241148043000067, 143, 58845,                                             58845, 18.370811462402344, 316.7016906738281
139, -4645.886695563793, 3, 59.63365536600031, 492, 59337,                                             59337, 18.223466873168945, 313.0257873535156
140, 1711.3801842927933, 1, 35.520564476999425, 285, 59622,                                             59622, 17.721933364868164, 312.9234313964844
141, -2675.058265686035, 3, 18.90193763499883, 150, 59772,                                             59772, 18.627344131469727, 313.4016418457031
142, 2429.3986935019493, 1, 7.067063036998661, 61, 59833,                                             59833, 19.8809814453125, 315.5149841308594
143, 1235.4853230714798, 1, 50.91787028699946, 447, 60280,                                             60280, 17.694299697875977, 311.0380554199219
144, -2325.0590109825134, 3, 9.457621820998611, 98, 60378,                                             60378, 17.424976348876953, 311.22412109375
145, 2296.1669861078262, 1, 11.662316838999686, 125, 60503,                                             60503, 16.442888259887695, 311.4356689453125
146, 1266.8355791568756, 1, 25.029995799999597, 285, 60788,                                             60788, 17.72684669494629, 310.94659423828125
147, -2532.6800072193146, 3, 3.3524276119987917, 30, 60818,                                             60818, 17.169694900512695, 312.1388244628906
148, -2246.8158435821533, 3, 10.46500191999985, 113, 60931,                                             60931, 18.571182250976562, 308.6863708496094
149, 2297.182260900736, 1, 14.02757326900064, 148, 61079,                                             61079, 17.95473289489746, 308.84136962890625
150, 1848.890981912613, 1, 13.442878745998314, 140, 61219,                                             61219, 18.849971771240234, 308.7555236816406
151, 2295.115745007992, 1, 11.956470107001223, 129, 61348,                                             61348, 17.669660568237305, 306.3787841796875
152, 2031.1782382428646, 1, 20.548304350999388, 241, 61589,                                             61589, 19.353492736816406, 307.08721923828125
153, 1483.129019021988, 1, 38.862627878999774, 438, 62027,                                             62027, 18.97577476501465, 304.63934326171875
154, -6670.324560880661, 3, 49.250904018001165, 552, 62579,                                             62579, 17.648197174072266, 303.52569580078125
155, 2350.0902329087257, 1, 10.242871825001203, 120, 62699,                                             62699, 18.50689125061035, 306.71075439453125
156, -3225.8649159669876, 3, 10.084706736000953, 112, 62811,                                             62811, 20.035816192626953, 305.744873046875
157, 2381.7262664437294, 1, 12.353785638999398, 119, 62930,                                             62930, 17.33510398864746, 305.5830383300781
158, -2922.485388457775, 3, 30.03286703500089, 330, 63260,                                             63260, 17.88385772705078, 303.303955078125
159, 2377.067087471485, 1, 7.675638585998968, 78, 63338,                                             63338, 17.715641021728516, 304.0799865722656
160, 2168.2760884463787, 1, 20.107890878000035, 213, 63551,                                             63551, 18.027067184448242, 303.4295654296875
161, -2630.213553905487, 3, 2.9194949909997376, 30, 63581,                                             63581, 16.870676040649414, 304.52972412109375
162, 1752.4335034489632, 1, 22.629445136000868, 249, 63830,                                             63830, 17.732500076293945, 303.4857482910156
163, 1815.724371790886, 1, 29.869484093998835, 331, 64161,                                             64161, 18.561555862426758, 302.9032287597656
164, 1635.0007447004318, 1, 15.935146347001137, 157, 64318,                                             64318, 19.23164939880371, 304.1514587402344
165, -3522.3800946474075, 3, 10.293988879000608, 90, 64408,                                             64408, 20.298465728759766, 302.6067810058594
166, 2020.6326262950897, 1, 15.990520505998575, 165, 64573,                                             64573, 19.086938858032227, 301.5574951171875
