episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
7820, -2300.220958530903, 3, 47.15701338800136, 62, 2482726,                                             65048, 61.213035583496094, 475.5149841308594
7821, -90.6038470864296, 5, 37.67019383699517, 48, 2482774,                                             65096, 63.03004455566406, 474.8519592285156
7822, 2096.6009202599525, 1, 56.95331337300013, 76, 2482850,                                             65172, 58.67490768432617, 474.9501953125
7823, -3287.5766619443893, 2, 158.38113237999642, 181, 2483031,                                             65353, 60.15297317504883, 476.07489013671875
7824, 2336.611355781555, 1, 40.69944919899717, 46, 2483077,                                             65399, 63.079288482666016, 476.1305236816406
7825, -2253.7675585746765, 3, 45.3293914570022, 49, 2483126,                                             65448, 57.78654098510742, 475.9100341796875
7826, -3252.3508701324463, 3, 183.05028520999622, 214, 2483340,                                             65662, 60.851497650146484, 475.426025390625
7827, -1903.7760827243328, 5, 255.4293403699994, 325, 2483665,                                             65987, 60.73331069946289, 476.63946533203125
7828, 2369.8485653996468, 1, 30.760259661998134, 39, 2483704,                                             66026, 63.65228271484375, 479.38055419921875
7829, -470.41996389627457, 5, 88.45805721999932, 102, 2483806,                                             66128, 60.601566314697266, 476.7113952636719
7830, -3370.829884290695, 2, 148.10401185400406, 205, 2484011,                                             66333, 60.50313949584961, 477.8255310058594
7831, -368.9632338285446, 5, 85.60994980599935, 109, 2484120,                                             66442, 60.71098709106445, 476.1866760253906
7832, -2950.618388414383, 2, 95.89108327600115, 117, 2484237,                                             66559, 61.638240814208984, 477.8173828125
7833, -2400.095743894577, 2, 42.647785742999986, 55, 2484292,                                             66614, 59.04155349731445, 476.4223327636719
7834, 2358.897671997547, 1, 44.05058979599562, 60, 2484352,                                             66674, 60.216392517089844, 477.4922180175781
7835, -2624.992371082306, 5, 337.58887610900274, 429, 2484781,                                             67103, 61.15108108520508, 477.4502258300781
7836, -225.36621141433716, 5, 40.22390295099467, 53, 2484834,                                             67156, 59.32257843017578, 477.9490051269531
7837, -2846.5059456825256, 3, 103.52991602800466, 139, 2484973,                                             67295, 62.29542922973633, 478.5733947753906
7838, -110.00462490320206, 5, 35.35539655500179, 37, 2485010,                                             67332, 60.25262451171875, 479.9937744140625
7839, 2057.5729762911797, 1, 70.64025148499786, 90, 2485100,                                             67422, 59.37554931640625, 478.02813720703125
7840, -697.5679553151131, 5, 117.8218184379948, 158, 2485258,                                             67580, 59.566734313964844, 478.1626892089844
7841, 2268.5498953461647, 1, 64.33263528500538, 74, 2485332,                                             67654, 62.01347351074219, 477.9064025878906
7842, -3623.476573705673, 3, 205.346016882002, 248, 2485580,                                             67902, 60.469058990478516, 478.307861328125
7843, -146.88149479031563, 5, 35.23895552599424, 45, 2485625,                                             67947, 60.56171417236328, 477.3589782714844
7844, 2134.6328100562096, 1, 66.328537444002, 84, 2485709,                                             68031, 60.0202522277832, 477.8722229003906
7845, -238.90237402915955, 5, 62.01226102199871, 77, 2485786,                                             68108, 59.88094711303711, 480.2391357421875
7846, -3443.9656277000904, 2, 140.3531808100015, 175, 2485961,                                             68283, 60.45616149902344, 478.7325744628906
7847, 2436.245925605297, 1, 22.84407578399987, 30, 2485991,                                             68313, 60.63038635253906, 479.11376953125
7848, -2874.9421985149384, 2, 56.17865581600199, 72, 2486063,                                             68385, 59.66539764404297, 478.68695068359375
7849, -590.5015376806259, 5, 98.1195887310023, 120, 2486183,                                             68505, 60.279884338378906, 478.61260986328125
7850, -144.46936947107315, 5, 36.043923969999014, 44, 2486227,                                             68549, 60.438594818115234, 478.6817626953125
7851, -98.63092640042305, 5, 40.136629371998424, 50, 2486277,                                             68599, 59.08675765991211, 478.2836608886719
7852, 2321.660630106926, 1, 50.46315176400094, 63, 2486340,                                             68662, 59.8435173034668, 480.2825927734375
7853, 1789.5745857954025, 1, 135.32021686100052, 168, 2486508,                                             68830, 58.62769317626953, 479.24566650390625
