episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
7681, 1766.779135465622, 1, 48.26958904300409, 90, 2467861,                                             50183, 52.96295166015625, 450.3455810546875
7682, -997.4174702167511, 5, 105.81335518099513, 196, 2468057,                                             50379, 53.256717681884766, 450.1112976074219
7683, -3143.491393327713, 3, 92.17103664299793, 169, 2468226,                                             50548, 52.59303283691406, 450.9046630859375
7684, 2140.99971306324, 1, 48.46621482699993, 96, 2468322,                                             50644, 54.9637336730957, 450.0692443847656
7685, 2299.727941721678, 1, 34.04385014799482, 66, 2468388,                                             50710, 54.03676986694336, 449.9058532714844
7686, 1945.6671105027199, 1, 86.41707802399469, 167, 2468555,                                             50877, 52.61676025390625, 450.7688903808594
7687, -2432.3403673171997, 3, 15.717196813995542, 30, 2468585,                                             50907, 51.805904388427734, 450.4190979003906
7688, 1764.7630027532578, 1, 86.06565953399695, 165, 2468750,                                             51072, 54.37122344970703, 450.7197570800781
7689, -201.38661932945251, 5, 17.999350858997786, 35, 2468785,                                             51107, 53.10719680786133, 450.97442626953125
7690, -126.92481717467308, 5, 39.41494628700457, 72, 2468857,                                             51179, 54.10284423828125, 449.5205383300781
7691, -2349.989462554455, 3, 42.39150660199812, 81, 2468938,                                             51260, 53.82757568359375, 450.54595947265625
7692, -2417.3716316223145, 2, 33.38653490899742, 63, 2469001,                                             51323, 55.53104782104492, 450.9821472167969
7693, -691.5082087516785, 5, 79.18484860600438, 148, 2469149,                                             51471, 53.17250442504883, 450.5274353027344
7694, 2416.2424731105566, 1, 30.22366076999606, 52, 2469201,                                             51523, 52.73237609863281, 449.65966796875
7695, -4122.57217335701, 3, 164.12891307599784, 302, 2469503,                                             51825, 54.76908493041992, 451.958251953125
7696, -91.27049916982651, 5, 15.411929141002474, 30, 2469533,                                             51855, 51.081260681152344, 452.6094665527344
7697, -2305.05734539032, 3, 26.87527920899447, 51, 2469584,                                             51906, 55.282127380371094, 453.08184814453125
7698, -288.0057254731655, 5, 47.08295757399901, 91, 2469675,                                             51997, 54.98313522338867, 453.0234375
7699, 2123.994888663292, 1, 52.95384805700451, 94, 2469769,                                             52091, 52.997352600097656, 453.1370544433594
7700, -2317.2073009610176, 3, 30.287130087999685, 58, 2469827,                                             52149, 54.00080108642578, 452.9053649902344
7701, -275.32229006290436, 5, 37.29835468099918, 75, 2469902,                                             52224, 55.49580764770508, 452.802490234375
7702, 2364.3592605292797, 1, 25.67897515999357, 52, 2469954,                                             52276, 54.046024322509766, 451.7501525878906
7703, -764.3642128556967, 5, 101.97239643699868, 189, 2470143,                                             52465, 55.36471176147461, 453.3150939941406
